i0	i1	i2	i3	i4	i5	i6	s1	s2	s3	s4	s5	s6
Emma_228.png	Danielle_139.png	Tyler_191.png	Erin_142.png	Maggie_150.png	Julie_159.png	Evan_255.png	1.0343	1.0508	1.077	1.0946	1.0961	1.1031
Mike_13.png	Rick_160.png	Gary_101.png	Ian_174.png	Jake_195.png	Jeff_238.png	Joey_17.png	1.1164	1.1172	1.1249	1.144	1.1442	1.1549
Brian_111.png	Tony_311.png	Dylan_257.png	Nick_168.png	Greg_1.png	Aaron_100.png	Chris_174.png	1.0025	1.0898	1.0969	1.0992	1.1028	1.1093
Patrick_107.png	Tyler_280.png	Brandon_157.png	Kyle_196.png	Tina_128.png	Ann_103.png	Jason_19.png	1.0165	1.0591	1.0614	1.1072	1.1175	1.1296
Joel_190.png	Michelle_177.png	Joey_251.png	Rick_106.png	Ian_33.png	Tina_156.png	James_212.png	0.901	0.9746	0.9747	0.9771	0.9825	0.9839
James_134.png	Ivan_107.png	Tony_313.png	Ivan_109.png	Grace_1.png	Nancy_112.png	Rebecca_182.png	1.044	1.0575	1.1217	1.1381	1.1414	1.1689
Gary_10.png	Kim_187.png	Noah_31.png	Danielle_127.png	Jeff_182.png	Brandon_207.png	Sergio_111.png	0.9946	1.0617	1.0625	1.0696	1.0743	1.075
Brian_122.png	David_25.png	Joseph_249.png	Thomas_285.png	Natalia_201.png	Noah_151.png	Chris_109.png	1.0304	1.0812	1.0852	1.0991	1.0996	1.1113
Monica_156.png	Rebecca_182.png	Lisa_242.png	Barbara_180.png	Angela_112.png	Sofia_131.png	Stephanie_25.png	1.0556	1.097	1.1046	1.1119	1.1163	1.1172
Christina_127.png	Olivia_326.png	Barbara_148.png	Maggie_150.png	Angela_127.png	Emily_227.png	Vanessa_181.png	0.9802	0.9813	1.0194	1.0217	1.0549	1.0553
Lisa_165.png	Sue_130.png	Maggie_256.png	Kim_208.png	Emma_128.png	Nancy_31.png	Elizabeth_204.png	1.0061	1.0511	1.0658	1.0706	1.0828	1.0932
Barbara_112.png	Angela_101.png	Olivia_257.png	Andrea_121.png	Danny_129.png	Leah_278.png	Julie_216.png	0.9559	1.0261	1.035	1.0366	1.0376	1.0446
Danny_16.png	Lisa_148.png	Sergio_203.png	Christina_181.png	Vanessa_186.png	Olivia_283.png	Christina_128.png	1.076	1.088	1.0913	1.0934	1.1071	1.115
Paula_165.png	Jackie_132.png	Sue_215.png	Christina_171.png	Leah_104.png	Erin_30.png	Kim_128.png	1.0218	1.0314	1.0609	1.0624	1.0811	1.0815
Monica_206.png	Jamie_146.png	Erin_137.png	Katie_101.png	Eva_188.png	Patricia_103.png	Michelle_111.png	1.0086	1.0649	1.0691	1.0723	1.0781	1.0882
Maggie_257.png	Samantha_21.png	Abby_12.png	Christine_113.png	Monica_169.png	Grace_264.png	Kim_228.png	0.9193	0.9203	1.0108	1.0165	1.0215	1.0221
Rick_157.png	Kyle_15.png	Jonathan_104.png	David_3.png	Nicolas_12.png	Steve_31.png	Nicolas_23.png	1.1116	1.1543	1.1637	1.1665	1.1736	1.1757
Jonathan_155.png	Melissa_151.png	Thomas_269.png	Aaron_195.png	Brandon_131.png	Kyle_162.png	Kyle_216.png	1.0848	1.0951	1.1078	1.1114	1.1133	1.1144
Monica_169.png	Thomas_106.png	Paula_118.png	Angela_143.png	Cindy_135.png	Emily_152.png	Grace_108.png	0.8571	0.8925	0.92	0.9368	0.9496	0.9525
Lucas_239.png	Joel_19.png	Noah_219.png	Danny_15.png	Danielle_121.png	Kate_141.png	Eva_112.png	1.0777	1.0885	1.1012	1.1092	1.1207	1.1281
Kim_154.png	Ann_109.png	Joey_232.png	Grace_119.png	Nicolas_234.png	Nancy_19.png	Tina_154.png	1.0728	1.074	1.0911	1.1025	1.1375	1.1411
Nancy_127.png	Jacob_231.png	Jane_129.png	Natalia_165.png	Katie_27.png	Danny_13.png	Nathan_29.png	1.028	1.0643	1.1085	1.1148	1.1175	1.1206
Kyle_117.png	Nicolas_158.png	Gary_218.png	Jim_275.png	Matthew_101.png	Eric_260.png	Joel_132.png	1.0447	1.0857	1.1104	1.1231	1.1339	1.1395
Zoe_245.png	Maggie_138.png	Erin_24.png	Sarah_106.png	Rebecca_164.png	Samantha_20.png	Melissa_25.png	0.9909	1.0679	1.1207	1.1233	1.1244	1.1328
Lucas_320.png	Nathan_236.png	Danny_139.png	Matthew_119.png	Kevin_202.png	Aaron_132.png	Joey_109.png	1.0778	1.132	1.1322	1.1349	1.1431	1.1511
Joseph_226.png	Angela_11.png	Cindy_20.png	Maggie_134.png	Jo_36.png	Tyler_280.png	Emily_108.png	1.0207	1.0808	1.0865	1.0971	1.0998	1.11
Anthony_212.png	Patricia_206.png	Jeff_235.png	Victor_132.png	Ivan_245.png	Victor_211.png	Tyler_282.png	1.0519	1.1324	1.1379	1.1516	1.1675	1.1684
Maggie_316.png	Ann_130.png	Vanessa_190.png	Michelle_1.png	Anna_148.png	Grace_124.png	Patricia_117.png	1.0738	1.0996	1.1125	1.1136	1.1156	1.1171
Jo_108.png	Ian_226.png	Aaron_233.png	Monica_133.png	Jesse_100.png	Brandon_231.png	Oliver_312.png	1.0518	1.0734	1.0739	1.0793	1.0897	1.0931
Tyler_183.png	Tina_129.png	Jo_10.png	Nicolas_10.png	Tina_226.png	Abby_262.png	Paula_209.png	1.0667	1.0721	1.0732	1.0767	1.0779	1.0865
Jason_19.png	Kevin_149.png	Zoe_202.png	Elizabeth_129.png	Joseph_184.png	Abby_270.png	Stephanie_111.png	0.9341	0.9887	1.0216	1.0377	1.0395	1.0527
Angela_18.png	Zoe_310.png	Christine_182.png	Joseph_192.png	Kelly_102.png	Annie_130.png	Erin_135.png	1.029	1.0827	1.1137	1.1152	1.1213	1.124
Aaron_164.png	Kyle_187.png	Jackie_221.png	Rachel_166.png	Jackie_217.png	Kim_218.png	Jacob_193.png	1.0164	1.042	1.0645	1.0852	1.1088	1.1242
Jo_10.png	Zoe_16.png	Danielle_191.png	Cindy_174.png	Ann_139.png	Julie_25.png	Emily_27.png	0.9906	1.0145	1.0356	1.0415	1.0438	1.0471
Annie_165.png	Anna_149.png	Nancy_106.png	Erin_199.png	Cindy_130.png	Oliver_286.png	Jane_135.png	1.0314	1.0421	1.1093	1.1203	1.1218	1.1224
Melissa_134.png	Paula_116.png	Michelle_178.png	Sofia_298.png	Evan_1.png	Greg_117.png	Stephen_2.png	1.0022	1.043	1.0881	1.1167	1.1182	1.1242
Anthony_11.png	Rick_187.png	David_169.png	David_212.png	Jason_142.png	Stephen_28.png	Danny_196.png	0.9881	1.0167	1.0477	1.0593	1.0722	1.0815
Christina_10.png	Abby_20.png	Rachel_109.png	Oliver_290.png	Lauren_110.png	Jesse_217.png	Julie_214.png	0.9053	0.9726	0.9927	1.0185	1.0447	1.0644
Chris_17.png	Brian_129.png	Olivia_189.png	David_192.png	Evan_211.png	Jesse_27.png	Steve_217.png	1.0654	1.0781	1.0895	1.0949	1.0969	1.1094
Jon_211.png	Steve_131.png	Sergio_16.png	Barbara_13.png	Grace_193.png	Sarah_231.png	Thomas_178.png	1.025	1.0257	1.0281	1.1259	1.1293	1.1297
Jonathan_107.png	Emily_161.png	Joey_112.png	Jake_112.png	Jake_241.png	Evan_164.png	Oliver_138.png	0.9475	0.9602	1.0072	1.0096	1.0149	1.0218
Ivan_29.png	Kim_108.png	Michelle_186.png	Emily_120.png	Ann_188.png	Danielle_197.png	Sue_156.png	1.052	1.0532	1.0924	1.1107	1.1193	1.1203
Jamie_13.png	Jesse_108.png	Nathan_247.png	Jonathan_12.png	Matthew_171.png	Jeff_193.png	Mike_103.png	1.0807	1.105	1.1148	1.1204	1.1332	1.1436
Joey_240.png	Jake_15.png	Sergio_115.png	James_228.png	Tina_162.png	Ian_281.png	Oliver_289.png	1.0453	1.0535	1.0671	1.0939	1.0995	1.1236
Julie_149.png	Lauren_199.png	Anna_113.png	Emma_252.png	Jo_190.png	Marc_11.png	Katie_148.png	1.0696	1.0763	1.0903	1.0921	1.1022	1.1052
Rachel_273.png	Katie_1.png	Andrea_11.png	Katie_179.png	Patricia_15.png	Kim_169.png	Joey_200.png	1.0402	1.0497	1.0607	1.0608	1.0715	1.0855
Jason_11.png	James_243.png	Brian_17.png	Mike_113.png	Kelly_218.png	Annie_10.png	Lauren_241.png	1.018	1.0187	1.0821	1.089	1.0964	1.1008
Nicolas_12.png	Jim_121.png	Greg_143.png	Patrick_31.png	Tony_144.png	Steve_131.png	Marc_14.png	1.0766	1.1217	1.1339	1.138	1.1383	1.1402
Kyle_187.png	Aaron_164.png	Noah_306.png	Marc_103.png	Jon_130.png	Mike_174.png	Anthony_18.png	1.0164	1.0322	1.1018	1.1138	1.1143	1.1289
James_176.png	Jesse_194.png	Gabriel_295.png	Jacob_231.png	Thomas_198.png	Christine_156.png	Steve_155.png	1.0468	1.0952	1.103	1.1202	1.1477	1.1752
Victor_208.png	Natalia_152.png	Patricia_117.png	Michelle_141.png	Anthony_157.png	Maggie_225.png	Emily_134.png	0.998	1.0375	1.0647	1.0649	1.0714	1.0779
Tyler_178.png	Tony_281.png	Noah_37.png	Brian_131.png	Anthony_164.png	Jake_235.png	Jon_161.png	1.1059	1.108	1.1193	1.1288	1.1303	1.1314
Ivan_105.png	Mike_110.png	Samantha_157.png	Brandon_192.png	Jim_117.png	James_228.png	Jake_286.png	1.0992	1.1119	1.1199	1.1345	1.1442	1.1456
Thomas_107.png	Brian_149.png	Steven_123.png	Leah_128.png	Elizabeth_109.png	James_190.png	Barbara_188.png	1.0096	1.0294	1.0438	1.0524	1.067	1.0709
Brandon_132.png	Erin_135.png	Julie_110.png	Greg_28.png	Rick_189.png	Gary_215.png	Oliver_293.png	1.0109	1.0114	1.0357	1.0426	1.0511	1.054
Michelle_16.png	Andrea_207.png	Jackie_132.png	Anna_133.png	Monica_1.png	Jake_17.png	Ann_176.png	1.0487	1.0569	1.0699	1.0734	1.0858	1.0983
Jake_241.png	Joey_112.png	Jonathan_107.png	Noah_107.png	Kyle_143.png	Brandon_1.png	Julie_188.png	0.974	1.0096	1.016	1.0209	1.0258	1.0559
Jason_140.png	Rick_190.png	Gabriel_312.png	Dylan_243.png	Danny_196.png	Jamie_183.png	Marc_100.png	1.061	1.0811	1.0817	1.0869	1.0928	1.0953
Grace_301.png	Anna_125.png	Zoe_10.png	Melissa_166.png	Amanda_107.png	Andrea_148.png	Monica_124.png	0.9606	1.0077	1.0392	1.0411	1.0461	1.0477
Emma_298.png	Monica_201.png	Angela_125.png	Jane_11.png	Brian_214.png	Michelle_155.png	Elizabeth_202.png	0.9496	0.982	0.9992	1.0416	1.0525	1.0592
Rick_231.png	Victor_26.png	Jason_100.png	Kate_271.png	Jeff_186.png	Brian_128.png	Greg_125.png	1.0973	1.1073	1.1281	1.1402	1.1541	1.1554
Stephanie_179.png	Linda_141.png	Anna_160.png	Natalia_205.png	Eva_100.png	Samantha_105.png	Gabriel_28.png	1.0184	1.0372	1.069	1.0738	1.0891	1.0972
Greg_200.png	Jason_33.png	Jason_16.png	Jacob_355.png	Jason_206.png	Jesse_173.png	Oliver_120.png	1.1013	1.1176	1.1191	1.1213	1.1216	1.1241
Jeff_225.png	Grace_124.png	Nick_114.png	Steven_176.png	Lisa_206.png	Rachel_259.png	Nicolas_171.png	1.0885	1.1061	1.1112	1.1237	1.1328	1.1363
Vanessa_186.png	Amanda_198.png	Jamie_174.png	Katie_185.png	Jamie_183.png	Lisa_20.png	Anna_13.png	1.0235	1.0323	1.0408	1.0481	1.0488	1.0586
Grace_24.png	Tyler_202.png	Jackie_21.png	Katie_174.png	Eva_134.png	Ann_188.png	Jane_108.png	0.9567	1.0017	1.0211	1.0224	1.052	1.0664
Sofia_27.png	Jamie_102.png	Kim_18.png	Zoe_271.png	Kim_190.png	Patricia_152.png	Thomas_216.png	1.0627	1.0688	1.0878	1.089	1.1058	1.1096
David_128.png	Stephen_146.png	Anthony_196.png	Angela_172.png	Jamie_139.png	Kevin_116.png	Gary_105.png	1.1392	1.144	1.1796	1.1812	1.1824	1.1914
Jamie_189.png	Patricia_198.png	Christina_120.png	Greg_172.png	Amanda_115.png	Leah_135.png	Jackie_143.png	1.0783	1.082	1.0839	1.0903	1.0924	1.094
Michelle_164.png	Leah_189.png	Christine_208.png	Sofia_268.png	Maggie_281.png	Ian_143.png	Sarah_161.png	1.051	1.1126	1.1184	1.1382	1.1536	1.155
Angela_184.png	Sue_130.png	Stephen_176.png	Lauren_199.png	Sue_203.png	Melissa_193.png	Sue_202.png	0.9994	1.0122	1.0378	1.0435	1.0512	1.0551
James_219.png	Anthony_11.png	Gabriel_199.png	Rick_16.png	Noah_151.png	Gary_31.png	Nancy_106.png	1.1082	1.1104	1.1219	1.126	1.1307	1.131
Brandon_192.png	Chris_191.png	Patrick_191.png	Sofia_298.png	Katie_160.png	Nick_254.png	James_132.png	1.0657	1.0689	1.0878	1.1041	1.1107	1.1187
Brandon_182.png	Anna_133.png	Erin_113.png	Lucas_23.png	Nicolas_116.png	Jesse_122.png	Katie_179.png	1.0534	1.0836	1.1113	1.1154	1.13	1.1343
Jane_207.png	Patricia_127.png	Christine_201.png	Christina_105.png	Cindy_205.png	Patricia_176.png	Erin_30.png	1.0893	1.0999	1.1039	1.1085	1.1174	1.1191
Matthew_226.png	Evan_183.png	Jackie_122.png	Marc_24.png	Sue_225.png	Jeff_153.png	Ivan_118.png	1.0275	1.0331	1.0755	1.0868	1.0897	1.101
Rick_22.png	Natalia_195.png	Anthony_143.png	Melissa_1.png	Kate_240.png	Helen_203.png	Oliver_295.png	0.9273	1.0134	1.0569	1.0858	1.097	1.1012
Nick_14.png	Olivia_293.png	Jake_210.png	James_228.png	Samantha_193.png	Jesse_157.png	Cindy_105.png	0.9509	1.0386	1.0403	1.0629	1.0701	1.0736
Eric_165.png	Mike_235.png	Amanda_197.png	Angela_157.png	Christine_179.png	Katie_225.png	Anna_1.png	0.9726	1.0622	1.0751	1.0753	1.0757	1.0794
Zoe_130.png	Kelly_150.png	Olivia_314.png	Emma_325.png	Grace_24.png	Kate_30.png	Anna_192.png	1.0562	1.0772	1.0913	1.1079	1.1171	1.1301
Patrick_249.png	Jim_166.png	Nicolas_179.png	Jim_203.png	Samantha_175.png	David_125.png	Matthew_161.png	1.039	1.1067	1.1109	1.1143	1.131	1.1396
Jane_198.png	Jamie_211.png	Jackie_132.png	Jo_10.png	Sarah_143.png	Michelle_142.png	Maggie_233.png	1.0621	1.0733	1.0734	1.0783	1.09	1.0943
Elizabeth_105.png	Dylan_202.png	Tina_161.png	Angela_153.png	Danielle_170.png	Rachel_256.png	Mike_235.png	0.9945	1.0454	1.0543	1.0632	1.0755	1.0878
Jim_153.png	Danny_177.png	Jake_286.png	Rick_145.png	Elena_2.png	Thomas_241.png	Jamie_139.png	1.0975	1.1009	1.1051	1.1067	1.1071	1.1152
Natalia_141.png	Olivia_22.png	Abby_162.png	Dylan_111.png	Abby_105.png	Katie_110.png	Emma_207.png	0.9865	1.0333	1.035	1.0427	1.0442	1.0445
Katie_20.png	Maggie_333.png	Angela_173.png	Julie_193.png	Tina_190.png	Oliver_210.png	Christine_2.png	1.11	1.1129	1.1131	1.1149	1.1181	1.1217
Emma_339.png	Kelly_10.png	Julie_154.png	Kelly_133.png	Danielle_19.png	Tina_189.png	Lauren_155.png	1.026	1.0311	1.0329	1.0399	1.0639	1.0683
Stephanie_114.png	Olivia_282.png	Monica_200.png	Angela_112.png	Patricia_111.png	Elizabeth_112.png	Samantha_27.png	0.9204	0.9613	1.0092	1.0099	1.0313	1.0478
Patrick_31.png	Ian_123.png	Eva_21.png	Vanessa_182.png	Cindy_175.png	Ivan_114.png	Rebecca_258.png	1.0205	1.0654	1.0686	1.0915	1.1083	1.1132
Amanda_145.png	Zoe_106.png	Anna_133.png	Sofia_176.png	Kim_116.png	Stephen_165.png	Kelly_204.png	1.096	1.0999	1.101	1.1113	1.1125	1.1132
Monica_172.png	Sofia_187.png	Amanda_109.png	Elizabeth_17.png	Gabriel_319.png	Barbara_138.png	Maggie_272.png	1.0591	1.0767	1.097	1.103	1.1073	1.1088
Christina_16.png	Lisa_117.png	Katie_145.png	Katie_157.png	Anna_184.png	Leah_112.png	Amanda_161.png	1.0051	1.0163	1.0163	1.0167	1.0609	1.0632
Jeff_139.png	Evan_160.png	Joseph_179.png	James_225.png	James_191.png	Tina_143.png	Evan_120.png	0.9762	0.9965	1.0729	1.0791	1.085	1.1002
Kate_211.png	Olivia_194.png	Andrea_131.png	Amanda_158.png	Elizabeth_207.png	Monica_231.png	Paula_141.png	1.0209	1.0321	1.0411	1.0648	1.0774	1.0869
Kyle_226.png	Marc_197.png	Dylan_338.png	Natalia_129.png	Jacob_17.png	Melissa_161.png	David_151.png	1.1036	1.1294	1.1417	1.1423	1.1455	1.1473
Sergio_155.png	Thomas_215.png	Thomas_267.png	Paula_14.png	Gabriel_238.png	Joey_140.png	Steven_113.png	1.0673	1.0826	1.1085	1.1115	1.1134	1.1379
Olivia_15.png	Kate_105.png	Rachel_261.png	Eva_23.png	Monica_232.png	Stephanie_168.png	Amanda_126.png	1.0399	1.0436	1.0624	1.0687	1.0711	1.0724
Sergio_102.png	Steve_131.png	Gary_191.png	Patricia_189.png	Joel_132.png	Victor_271.png	Noah_408.png	1.0279	1.0966	1.0989	1.1106	1.1182	1.1282
Nick_162.png	Joseph_122.png	Joey_250.png	Olivia_311.png	Dylan_134.png	Annie_126.png	Mike_225.png	1.0919	1.0951	1.1144	1.1362	1.1391	1.1429
Katie_140.png	Jesse_220.png	Jackie_112.png	Olivia_282.png	Sue_147.png	Steven_229.png	Elizabeth_218.png	0.963	1.0128	1.0222	1.0335	1.0366	1.0498
Jane_11.png	Elizabeth_202.png	Emma_298.png	Leah_161.png	Jamie_198.png	Emily_103.png	Kelly_208.png	0.9815	0.9992	1.0167	1.0509	1.0583	1.0707
Sofia_305.png	Lucas_104.png	Gabriel_294.png	Tyler_150.png	Abby_178.png	Ann_168.png	Barbara_12.png	1.0689	1.0729	1.0809	1.0811	1.087	1.09
Maggie_126.png	Elena_260.png	Barbara_151.png	Katie_190.png	Kelly_103.png	Emma_193.png	Nancy_250.png	1.0343	1.0515	1.0677	1.077	1.1127	1.1243
Marc_164.png	Tony_185.png	Nathan_192.png	Joseph_145.png	Joseph_111.png	Evan_187.png	Oliver_242.png	1.0761	1.0806	1.0922	1.1003	1.1073	1.1132
Erin_162.png	Patricia_148.png	Angela_183.png	Emma_252.png	Annie_183.png	Tina_131.png	Elena_15.png	0.9295	0.9528	1.0413	1.0446	1.046	1.0466
Greg_123.png	Nathan_195.png	Kevin_171.png	Chris_103.png	David_148.png	Jim_13.png	Stephen_116.png	1.0595	1.1282	1.1303	1.1327	1.1334	1.1381
Lucas_36.png	Gabriel_295.png	Brian_100.png	Gabriel_200.png	Dylan_124.png	Mike_181.png	Joel_100.png	1.0581	1.0949	1.1308	1.1507	1.1513	1.1574
Jo_15.png	Stephanie_141.png	Elena_2.png	Kate_103.png	Lauren_15.png	Rebecca_30.png	Linda_225.png	1.1083	1.1123	1.1183	1.1258	1.1456	1.148
Chris_196.png	Kate_28.png	Rebecca_104.png	Sofia_269.png	Sarah_17.png	Danielle_117.png	Eric_168.png	1.0213	1.0555	1.0609	1.0702	1.0785	1.0826
Stephen_171.png	David_110.png	Sergio_111.png	Rick_197.png	Ann_222.png	Paula_111.png	Greg_143.png	1.06	1.0771	1.0827	1.1258	1.1342	1.1586
Jacob_107.png	Tyler_217.png	Sue_115.png	Jon_145.png	Lucas_367.png	Brian_207.png	Nathan_149.png	0.9995	1.0091	1.0648	1.0841	1.0949	1.0977
Barbara_148.png	Christina_127.png	Maggie_270.png	Lauren_27.png	Nancy_27.png	Maggie_150.png	Jo_110.png	0.9813	1.0563	1.0632	1.0706	1.0874	1.0876
Nancy_237.png	Helen_105.png	Annie_130.png	Helen_151.png	Jason_132.png	Greg_214.png	Sue_159.png	0.9554	0.9791	1.0392	1.0422	1.0437	1.044
Evan_243.png	Danny_124.png	Dylan_146.png	Lucas_174.png	Danny_18.png	Tyler_161.png	Victor_228.png	1.0592	1.0686	1.0935	1.1047	1.112	1.1134
Anna_193.png	Sofia_176.png	Joey_116.png	Christina_134.png	Annie_144.png	Gabriel_123.png	Emma_112.png	0.9852	1.0238	1.0569	1.0629	1.0696	1.0707
Jamie_167.png	Rachel_220.png	Joel_162.png	Abby_20.png	Eva_21.png	Jo_107.png	Gabriel_128.png	1.0414	1.0717	1.0813	1.0887	1.1055	1.1255
Brian_131.png	Anthony_164.png	Erin_167.png	Rebecca_201.png	Steve_153.png	Kim_120.png	Tyler_178.png	1.023	1.0728	1.0866	1.1008	1.1147	1.1193
Elizabeth_25.png	Sarah_103.png	Jo_24.png	Sue_117.png	Erin_199.png	Evan_266.png	Annie_183.png	1.0551	1.1161	1.1185	1.1233	1.1253	1.1453
Stephen_146.png	Mike_19.png	David_128.png	Chris_156.png	Chris_182.png	Jacob_347.png	Gary_240.png	1.0822	1.1392	1.1403	1.1569	1.1609	1.1645
Emma_192.png	Thomas_136.png	Eva_149.png	Paula_186.png	Christine_113.png	Elizabeth_105.png	Christina_146.png	1.0775	1.0816	1.0917	1.0957	1.1012	1.124
Olivia_249.png	Melissa_211.png	Abby_248.png	Sofia_293.png	Michelle_100.png	Abby_230.png	Elizabeth_166.png	1.0163	1.0464	1.0651	1.0735	1.0735	1.0766
Jacob_152.png	Jon_13.png	Chris_195.png	Chris_142.png	Katie_229.png	Victor_27.png	Elizabeth_12.png	1.0922	1.098	1.1288	1.1337	1.1366	1.1615
Nancy_137.png	Barbara_123.png	Elizabeth_154.png	Jo_214.png	Emily_208.png	Linda_281.png	Kim_205.png	1.0666	1.0896	1.113	1.1139	1.1321	1.1321
Julie_189.png	Emma_183.png	Rachel_106.png	Helen_175.png	Barbara_136.png	Zoe_111.png	Jamie_183.png	1.0103	1.0373	1.0755	1.0763	1.0916	1.0927
Rick_117.png	Thomas_106.png	Jason_275.png	Kyle_174.png	James_111.png	Cindy_104.png	Jesse_187.png	1.1037	1.1227	1.1615	1.1663	1.1666	1.1774
Katie_145.png	Lisa_117.png	Christina_16.png	Nancy_209.png	Cindy_186.png	Tyler_141.png	Amanda_20.png	1.0068	1.0163	1.0499	1.0577	1.0674	1.071
Evan_164.png	Jim_164.png	Steve_143.png	Jonathan_107.png	Jake_137.png	Nicolas_220.png	Kyle_216.png	0.9691	0.9734	1.0149	1.0429	1.0673	1.0674
Nathan_30.png	Anna_167.png	Jacob_174.png	Danielle_187.png	Olivia_311.png	Barbara_159.png	Danny_195.png	1.0118	1.0718	1.0859	1.1024	1.1536	1.1577
Tony_247.png	Danny_193.png	Tyler_269.png	Kevin_184.png	Leah_112.png	Elizabeth_12.png	Victor_214.png	1.085	1.0993	1.1069	1.11	1.1102	1.1152
Joseph_179.png	Samantha_21.png	Jeff_139.png	James_191.png	Patrick_124.png	Nick_13.png	Sergio_152.png	0.991	0.9965	1.0093	1.0177	1.0283	1.0392
Melissa_132.png	Linda_299.png	Annie_131.png	Olivia_361.png	Emily_165.png	Greg_26.png	Stephen_165.png	1.0283	1.0666	1.0769	1.0874	1.0943	1.0977
Lisa_129.png	Katie_10.png	Jackie_154.png	Eva_241.png	Greg_202.png	Greg_25.png	Eric_205.png	1.1034	1.1122	1.1301	1.1348	1.14	1.1449
Rick_160.png	Steven_122.png	James_212.png	Joseph_214.png	Kyle_174.png	Gary_101.png	Olivia_275.png	0.9361	0.9592	1.0229	1.0627	1.0649	1.0672
Sarah_103.png	Angela_153.png	Elizabeth_25.png	Elizabeth_105.png	Patrick_115.png	Amanda_102.png	Helen_136.png	1.023	1.0551	1.0923	1.1041	1.1156	1.1208
Gary_198.png	Sue_225.png	Jesse_220.png	Ann_13.png	Matthew_221.png	Evan_183.png	Barbara_108.png	1.0324	1.0885	1.0897	1.0976	1.0977	1.1025
David_16.png	Brian_118.png	Elena_272.png	Brian_214.png	Jason_100.png	Cindy_105.png	Thomas_217.png	0.9827	1.0186	1.0208	1.0308	1.0476	1.0587
Anna_157.png	Julie_25.png	Amanda_159.png	Ann_208.png	James_24.png	Amanda_190.png	Mike_173.png	1.0701	1.0785	1.0888	1.1091	1.1097	1.1359
Anna_121.png	Rachel_220.png	Nathan_117.png	Leah_104.png	Emily_211.png	Abby_173.png	Natalia_12.png	1.0081	1.0316	1.0338	1.0543	1.0621	1.0697
Ian_226.png	Jo_108.png	Tyler_169.png	Barbara_18.png	Greg_191.png	Victor_185.png	Jesse_126.png	1.0518	1.1029	1.1082	1.1158	1.1258	1.1393
Eva_13.png	Jackie_221.png	Helen_161.png	Barbara_110.png	Grace_285.png	Julie_138.png	Patricia_198.png	1.0037	1.0233	1.0609	1.0618	1.075	1.0865
Cindy_122.png	Steven_15.png	Victor_140.png	Sergio_106.png	Tony_185.png	Chris_135.png	Jacob_181.png	0.9932	1.0376	1.0923	1.0944	1.1018	1.1048
Rick_207.png	Paula_107.png	Linda_289.png	Tony_302.png	Lauren_205.png	Joseph_31.png	Steven_31.png	1.133	1.1454	1.1685	1.1693	1.1828	1.1835
Stephanie_102.png	Jane_100.png	Kate_162.png	Jackie_210.png	Thomas_198.png	Nancy_145.png	Danielle_200.png	1.1377	1.1478	1.1512	1.1787	1.1839	1.192
Aaron_231.png	Helen_28.png	Abby_148.png	Sergio_110.png	Elena_249.png	Samantha_203.png	Tina_239.png	1.0222	1.054	1.0825	1.0877	1.1007	1.1013
Paula_216.png	Anna_149.png	Oliver_286.png	Grace_199.png	Nancy_106.png	Rebecca_20.png	Jim_260.png	1.0703	1.0934	1.0993	1.126	1.128	1.1347
Linda_274.png	Maggie_133.png	Angela_176.png	Christine_104.png	Leah_131.png	Lauren_11.png	Eva_112.png	1.0493	1.0706	1.0906	1.1068	1.112	1.1146
Joel_183.png	Joseph_105.png	Marc_104.png	Jason_151.png	Mike_173.png	Patricia_101.png	Jane_156.png	1.0829	1.0908	1.0925	1.1145	1.1156	1.1355
Zoe_103.png	Emma_272.png	Danielle_163.png	Julie_214.png	Jo_24.png	Danielle_194.png	Sarah_133.png	1.0752	1.0889	1.0899	1.0899	1.0954	1.1026
Jeff_227.png	Anthony_223.png	Mike_174.png	Tina_28.png	Jacob_102.png	Mike_20.png	Jonathan_12.png	1.019	1.0576	1.0627	1.0661	1.0957	1.1246
Maggie_157.png	Elizabeth_242.png	Rebecca_134.png	Olivia_344.png	Eva_112.png	Jackie_102.png	Annie_174.png	0.9977	1.0573	1.0672	1.0752	1.0796	1.0811
Steve_137.png	Greg_197.png	Anthony_162.png	Oliver_250.png	Mike_162.png	Patrick_191.png	Brian_118.png	1.0182	1.0718	1.095	1.099	1.1024	1.1051
Steven_120.png	Steve_262.png	Patrick_174.png	Evan_172.png	Patrick_158.png	Steve_259.png	Joseph_118.png	1.1061	1.1098	1.1342	1.1562	1.1641	1.165
Victor_211.png	Lucas_316.png	Jo_103.png	Ivan_245.png	Gabriel_128.png	Matthew_194.png	Sarah_17.png	1.0283	1.0607	1.0688	1.0721	1.0764	1.097
Oliver_139.png	Erin_112.png	Melissa_24.png	Kyle_151.png	Patrick_243.png	Joseph_160.png	Kyle_213.png	1.1006	1.1193	1.1237	1.1266	1.1395	1.1432
Sergio_146.png	Kim_105.png	Vanessa_231.png	Kevin_115.png	Oliver_115.png	Kim_156.png	Zoe_202.png	0.8957	1.0494	1.1253	1.1367	1.1388	1.1402
Kelly_26.png	Linda_127.png	Leah_247.png	Stephanie_108.png	Nancy_32.png	Jamie_178.png	Kate_167.png	0.9427	0.9561	1.0417	1.0501	1.0659	1.0726
